"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Netherlands","NLD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","22.7509961987792","21.49055412118","22.6254814451017","22.5926938133204","23.697378092059","23.4895136031947","23.4189183181933","23.3731190919029","22.1872943113528","21.9662831203326","21.0548087804801","20.4183248810187","20.6052346434602","21.5334778949446","22.8265750180492","22.9013713230126","22.1764264568483","23.5872617341651","24.8077373412385","23.9420823022337","24.6304230215533","22.1291905566206","21.1021666497613","21.6738423997841","21.2699439118152","21.0282162259353","21.4274005756464","21.198676073124","21.5361572155","21.3997544999909","20.5679819843646","20.3920685423303","21.4153358907203","21.7754466412989","21.930602661101","21.3749857235165","20.977102697801","21.3452792662689","20.3986754369456","19.6081926455909","19.9263728115597","20.8719955113664","21.4531418948083","","",
"Norway","NOR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","22.9516797537644","20.6899205713934","20.4622985922237","20.3859201973826","21.531825065394","22.0805727526158","21.8194417109493","22.2386989114235","25.1138152375746","26.2502979345941","25.3130526185618","24.5587192015247","24.5323661463496","25.6546029352669","25.6211839226826","23.628115770821","22.154275663922","20.4776789179197","21.3045101752327","21.5761049099656","20.7364963171495","20.7364975450082","21.7428277512335","23.469044484407","24.4476640272619","24.2967816325601","24.1342787777082","24.3645221106723","26.7893594078067","26.12942090075","27.1284549677249","25.8640798758716","27.3243654113035","28.1989117832496","28.8969228713608","28.1102803627012","27.8656489345513","25.880944291662","26.8212029043786","27.676244878396","26.9618409181412","25.0771644326671","23.4659552256119","22.4403133174006","","",
"Nepal","NPL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.99669296820608","6.62030193617176","6.48334407233372","6.6546373561321","7.72913404793448","8.98551385878864","8.71991418688457","8.72365986603116","8.63933254666024","8.42250523336725","8.73598111139219","8.80256568799984","8.56058314089016","8.65181185256516","8.97495850015557","9.17945342137588","8.77975841023477","9.7724734037072","10.4400864087645","11.844036864345","13.3961154418188","13.2597438538532","13.8621685749903","15.2928211085356","15.9039766215772","16.7097622388009","18.7351513339202","",
"Nauru","NRU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","24.4664634146341","26.0515161395501","28.3580613254204","27.9768177028451","27.5565740475508","29.6042958511794","28.2120699379583","29.1568011597004","29.3228712583551","30.0531914893617","30.5081680631744","28.3064777765762","28.6592954240858","29.6932642487047","30.1825585809435","33.2454392150851","32.7007528230866","","","","","","","","","","","","","28.5576325439741","28.2078449793612","29.2481384340701","29.2577419772257","30.3130928708204","31.9663701491497","30.0823146582176","31.490319960763","29.2445822132676","25.793363484846","25.2921861264671","26.6044347491711","26.4784687635967","26.6816169721121","27.5107536249366","27.5706885130319","",
"OECD members","OED","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.6559288311498","13.5825470137791","13.9757498846984","13.5000353995432","13.6133408716828","14.0349023030349","13.9680190293565","14.2303049831802","14.5606185485377","14.8474018824439","14.8330357574186","14.246874122297","14.1579631245788","14.3261667676458","14.2944500603151","14.6686004990086","14.5117131580101","14.4492596234139","14.4794144493567","14.7057662777259","14.3437173462589","14.2741037523386","14.4377158278724","14.8399497491842","15.070256187022","15.4250055786257","15.6185236569702","15.7504206294046","16.1308955674277","15.6867124692018","14.6129417842344","14.3375268105418","14.400233087355","15.0668435483409","15.5275569072841","15.5628981449216","14.8468619117281","13.481464943059","13.9354384214853","14.3874084839056","14.5942372716437","15.0690732105402","15.3501061151148","15.4753504843686","","",
"Oman","OMN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.36143693382893","7.50779673454412","6.99262724785397","6.14330918477808","7.12258168421476","7.4259011512879","7.53621708118414","8.76262418917809","6.79490072243828","6.68647501089304","1.66253366397355","1.80899282018371","1.99744347893452","2.03890264720733","1.9471517392035","1.99732239979918","1.94416296865719","2.70427270143","2.41565284971881","3.38774435241571","2.54216575740334","2.27242321744755","2.60113349462034","2.52373114474666","","","","",
"Other small states","OSS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.9538537113977","20.6751864437162","21.3303342569433","21.865124516124","18.4675423787192","18.0550092216703","16.1538240815673","","","","","","","",
"Pakistan","PAK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","10.3973203092389","11.8752373061347","10.8421069066231","10.8920037397702","11.0218507406281","11.5361726562188","12.2716023357757","13.3301781734392","13.5343429563525","12.6786541063039","12.7883263983052","13.2683983035468","12.3295854011487","13.4730197209977","","13.1712246536722","13.7080456885228","","","","","","","","12.742472960641","12.8290938044319","13.1653200625243","10.088991145317","10.0426069860065","10.3113109619566","10.7838383738941","10.284545206344","9.6044144249761","10.3852651360246","9.23473768764774","9.49355748553362","8.94309244894603","9.97542475964882","9.18867678825854","","","","","","",
"Panama","PAN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","12.6535900162459","10.8112534413456","11.0008606334695","11.5577315476454","11.2290743404756","11.6716743007404","12.4930216046652","13.8068828545394","17.9617137691498","15.1163298651592","14.7929934199365","11.8977309202347","13.0404097287386","14.962994037364","13.3821098486036","9.97441585343678","9.66358267610828","7.92165902442418","10.7238952091481","10.9227744721417","11.9257145392428","12.0526080817192","12.9721441686363","13.6847575729859","14.1998141675147","14.3987605306478","14.2348049647571","12.9941892981826","12.6086474992247","12.8971056336871","12.4871426273152","13.411521163568","13.6633689429004","14.1047421923916","15.6699876015142","16.4074683503203","16.5121709202423","14.4565268083919","15.4665717570431","15.9688951452089","16.5466871027669","16.4295609212116","16.6982856480237","14.9664502044275","","",
"Philippines","PHL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0823235741067","14.6052398576615","15.4417972134402","15.6104925406438","16.0257470471348","16.2919718292863","16.9386377595512","16.9842871700876","14.1083167761401","13.3064040028609","12.8462642966657","12.6931914909024","12.0911686835176","12.1017522887236","11.8159879686067","12.4272823256543","13.7118705525502","13.5348863679531","13.5893945152832","12.2299088722355","12.1469920632949","12.3815401543672","12.8879512330594","13.3095109014712","13.6054423265564","13.6276037797148","13.6760464622483","",
"Palau","PLW","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6642499294652","15.6251228656688","16.9747015165127","17.6836288261576","17.9455152627838","18.1414525187687","19.1417518441885","19.0183318808219","19.1932497293297","",
"Papua New Guinea","PNG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0734672648072","17.7335256268028","18.2841581813876","19.864395636005","20.5960074498671","19.7271538573297","22.4631845408922","23.7232047008306","20.4802911476754","21.7881674633561","18.9759649951725","24.6964496984504","21.0132469649522","","","","","","","","","","","","18.0712103283234","15.7063762643684","13.2983044293204","",
"Poland","POL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7826807304818","22.393619644717","21.6897560885113","20.9363830623137","20.1871404081053","18.0976314706804","16.993783398837","16.0883361646207","16.8739367666851","16.7454753939451","15.7017432925143","16.5170404293728","17.1859109535774","18.1252184017413","18.163566651556","15.9304566071616","16.5499433334856","16.6912812160141","15.9645273639474","15.5623621291633","15.502837881134","15.6088834450748","","",
"Pre-demographic dividend","PRE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","11.4852058749808","11.7785318711832","12.3129377574626","13.842424643398","14.1113751507881","13.4556500826918","13.7663337479145","15.1793564491784","16.0897794763955","16.5930848022869","18.3361692297604","18.0088614135447","17.6141848960609","17.5495265497479","15.5728942248476","16.9850601100955","17.7373756592988","17.666763198517","18.289337930562","20.0242919578257","18.5847887923874","19.3518333846092","19.7897297447857","20.6120179823977","20.3889848130513","20.5320497180631","21.0574278433798","21.0121541208802","20.6318193745742","20.9415697161917","20.9084696585469","19.9329892017514","20.4741727487673","21.0659095921433","21.3312418032999","21.0319634118101","19.1795606440853","19.6983215877533","21.2346339610457","20.8825790529576","22.750650796899","22.7234300533938","22.838223931329","","",
"Paraguay","PRY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1598657893311","10.5336134074208","10.1454276348063","10.7677597999972","11.6867083936433","12.0631960254189","12.5973360544403","12.7942413792546","11.9522426557335","12.7420717200568","12.9232622515328","","",
"West Bank and Gaza","PSE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45000131914701","","","","","","","",
"Pacific island small states","PSS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6194087746561","20.9764494691996","21.7409223631822","22.5042812571499","","","","",
"Post-demographic dividend","PST","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.7054227151395","13.6228421851527","14.0050119646923","13.4337914420041","13.5022102425272","13.9165594942119","13.8367577281482","14.110484132532","14.4475402100333","14.7603122197036","14.7070825845898","14.0571101612472","14.0261121767268","14.2150270413794","14.1810759236972","14.5623303243777","14.4944578600821","14.4423797664514","14.4972988328292","14.7547087455536","14.3006799134908","14.2825240510808","14.3358980087998","14.7723198654152","14.9965541316615","15.3057224956174","15.6175152324396","15.7502112383774","16.1311317432236","15.5486844646534","14.4511337669416","14.1813097189541","14.2474480896004","14.9140746569918","15.3651595226444","15.3987655710031","14.7735136198406","13.3818226657845","13.8084798455131","14.2996092701439","14.5417618920746","15.0269387657055","15.3181952255837","15.4092211432873","","",
"French Polynesia","PYF","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5079991689175","20.3440099882165","20.0514010333422","20.6052699364471","15.9231922749492","19.924450689072","14.6549509618484","","","","","","","",
"Romania","ROU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","4.38832772166105","4.07478691229035","4.02497723429166","4.05219948535719","4.20183486238532","4.46458383019318","4.4633771151343","4.52625437572929","5.1175","23.0563002680965","22.5218930078497","22.4129237709812","19.6623543856497","17.7871428356453","17.2985751041571","16.0012212675012","16.9106741769856","17.6169349319205","16.9480924451238","17.8738189831351","16.5018693926671","16.4503701762432","17.1627647462205","17.1369693617144","17.2499593788125","17.7276765734603","17.9297031807409","17.323428212698","15.9082219246623","16.467486861775","17.9271636808676","17.8842707686499","17.6114743605833","17.9250987362597","18.9115965080049","","",
"Russian Federation","RUS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2429507380992","13.7256214410863","15.7786685451049","13.6491915073625","13.3140302040687","13.2340253896719","16.6229096830257","16.5682157585873","16.5513196480938","15.8180866733855","12.9563586138655","13.0483604521848","13.9151899190818","13.7424682567436","12.9072846292223","13.2269661737545","10.623527232449","9.13749138147048","",
"Rwanda","RWA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","8.63114789471918","10.1813104856358","7.52131880293373","9.90625535512987","10.901857372713","9.71992482034203","11.7021939827298","10.4676359309849","","","","","","","","","10.8269292690858","8.78380627032784","9.26006396078645","9.04825873562898","","","","","","","","","","","","","","","","","","","","","","13.3185337852763","13.72759240955","14.9114267154672","",
"South Asia","SAS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","8.67098393884888","9.32596342687344","9.47382994607988","8.95764496374871","9.65115094424848","10.0795004969076","9.58565333794744","9.77908028078222","9.74127611804605","9.75345719987027","9.83553531044842","10.431956461399","10.871659594526","10.5512191649796","10.7790100708077","10.9377316174858","10.3675389819948","10.5162054707788","10.1495317499474","8.90193215813708","9.3353097811647","9.60365457298032","9.58230924291139","9.68528700794291","8.87092627996478","9.37532533603649","9.20259610419523","8.43882096617889","8.94134113279188","9.32455556005557","9.6822538129888","10.0559022102439","11.0394104834991","11.6261970274495","10.7380997290241","9.77228828013829","10.3253270806474","10.0374426071018","10.7032307500384","10.8565693677611","","","","",
"Saudi Arabia","SAU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2507766674152","14.7074053578586","14.7894273594148","15.5090447767983","16.129576007494","16.1153634157118","","","","","","","","17.973246265637","18.6622793608841","18.9729772029412","18.9510313157166","","19.6238998956167","19.7959651732306","20.5405919602855","",
"Singapore","SGP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","14.5584265329734","14.7949214049881","15.0783559677684","16.5719696969697","15.9979735900119","16.7272149034286","15.9375153402676","16.0437168811506","16.9969918881508","17.8845070144045","18.9226901541958","18.7701601772913","17.6754112512589","15.6770911157435","12.7477401399608","13.0915883742652","14.0910266453274","15.7094230404871","14.5431749620252","15.1787680553381","16.0952793457843","16.2792952306114","16.5935741275484","15.7543269010791","15.8795785750386","15.3062562406076","14.0344101343904","14.5319757483595","14.8930774366185","14.6686244835883","12.7710701397498","12.5287137313472","11.6905827156784","11.6124560294991","11.8977154172078","12.8888574295723","13.8535718014975","13.0723438315146","12.9690275904878","13.2841289027229","13.8589446320198","13.4934837672733","13.8516887152876","13.6339288295957","14.2985597026094","",
"Solomon Islands","SLB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1929157556835","30.2646016474801","32.2861324369346","29.5574533275498","29.8135700781023","27.1836545145056","",
"Sierra Leone","SLE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.31681336775558","7.46994960128146","10.1283602922339","11.8342612095778","12.1316710686737","9.04231619061522","7.66127451093463","9.91121512686207","7.19966290221786","6.2942316859926","10.1604339539228","8.98209440645222","8.59279489516163","8.3216946531222","8.25811311277134","8.19719598590765","8.43356982079779","7.87560922705289","8.21251554997126","8.29009111354307","8.94688647057581","9.30829839758694","9.51364637024217","9.11927157700031","8.59517628833438","","","",
"El Salvador","SLV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.9803470903701","94.4378926087271","95.1606885892448","11.8325888493922","10.7103664716531","11.1592575116138","10.9935879176873","12.4770384583884","13.5153929501313","14.1686852458853","14.3185439749521","12.7592864440931","13.619175724718","13.4506444519738","14.5328719723183","15.4018758215805","15.0677016668243","15.0717152298412","","",
"San Marino","SMR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5085466966967","15.4152367207334","14.524279542328","15.4405046501587","15.7046907146283","15.4941177854785","15.3668310957956","14.7383195773075","13.6997402910217","14.2404636941813","16.0616027837259","15.3535422775801","","16.1745379561837","15.3958149937413","",
"Somalia","SOM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8256019704929","22.4077520047632","21.2000448601921","21.4386601870325","20.199421181682","19.7213866342164","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3101631508955","14.8031055781652","15.9607338838185","17.3663483584151","17.2552629988784","17.866984059563","15.7451121536326","15.1688940458052","15.4435952731887","16.0469202063883","16.0973748907488","","","","",
"South Sudan","SSD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3101631508955","14.8031055781652","15.9735985327813","17.3745460006859","17.2619254100251","17.8719726727643","15.7553313644314","15.1819842852167","15.4611541053836","16.0613634445694","16.1099680111561","","","","",
"Small states","SST","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5784869399471","21.0468725692031","21.8596809159898","22.0915968049941","19.5114758529099","18.9432046770944","17.3671482552992","","","","","","","",
"Sao Tome and Principe","STP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0471509377558","10.624672440883","12.4532368566152","10.9470994870399","15.9306339645925","16.19917746333","14.8753703590582","15.161834414663","17.7119840696725","17.6648462683073","14.6126294282021","","","","","",
"Suriname","SUR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.7110019623819","20.6767386736484","21.5357372305249","21.0253776104994","20.5458507968367","16.7493329275604","18.8655098634164","17.3487421873582","17.218537394529","15.6567072272993","18.452047201287","19.5474505659","","","","","",
"Slovak Republic","SVK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2553978816585","21.4200402797259","20.4227057324874","20.1088559192408","19.6979543891049","18.4666187319086","17.2345432851669","17.0747263360183","17.6392714909686","17.2455719308386","17.9607249353031","16.7546108053587","16.7157987195776","16.4063786311503","15.4844392710308","14.9904728346009","15.5015507126468","14.971350834175","15.9224136732714","16.6995600305852","17.6348406480125","","",
"Slovenia","SVN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4977629561104","20.1284347725096","19.8150282811942","20.5213458036478","20.8584872698662","20.0439017650723","19.9502788300912","20.439153022749","20.6219152338004","20.6010663520904","21.0672011824515","20.8375521066435","20.0295590158372","19.3949227942523","18.041302461763","18.1128292542607","17.917620126074","17.9270758994507","18.0031536953849","18.1769615929424","18.5183399928969","","",
"Sweden","SWE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","19.3037201145293","17.8394564053111","17.3157559284761","16.7165581461231","19.6422816510117","20.2562628655524","18.5742063268825","17.0446816436893","16.5361815728634","16.9509253776383","16.604672963483","17.0760197497125","17.9438496851536","20.4821367435764","19.4205708804051","21.8786141201721","21.9823454681044","21.5920268820257","21.9291876685231","19.9484114544827","17.3870123217327","15.6676545515629","15.0151940487253","26.8527396496638","27.4534232217492","27.6803741566841","29.9132924130979","30.4670456607089","30.0217026178415","27.9781932344147","26.8526963946899","26.9013081869812","27.2173868094534","28.4994730600216","28.4923498288686","28.4488602397353","27.0263688234646","26.9382872298662","27.1106996205107","26.4874498745685","26.0686333043856","26.2481932587763","26.3022881295658","26.9615415751954","","",
"Swaziland","SWZ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.056044327891","18.1332688579557","17.7385378464628","17.0698445294653","18.1611691797217","22.2361572892534","22.0244097721144","30.9762746017621","27.280286474477","29.8122764117578","25.2733542172801","16.0005276272456","16.3070266691183","28.6003632002891","","","","","",
"Sint Maarten (Dutch part)","SXM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","30.6581459042244","31.9585621373213","34.8592930354843","35.9945029195141","36.786751888437","","","","35.3599934842808","31.9671464584858","27.6352216850543","26.9378449724022","26.9649420412779","26.4361353200262","27.2180993299883","26.0808926080893","","","","","27.3000099620818","24.6925502712081","23.251259327173","22.3678904558872","25.2417028002254","27.8513893463477","31.4910665506972","28.4009339101904","26.4157848956803","28.4005662211989","28.319753191778","31.6425676484782","",
"Syrian Arab Republic","SYR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7120091827912","18.0897022762578","19.3961736135403","17.460574494568","17.4698330965558","18.6290117780989","15.6427451701293","","15.9769699216916","18.1085885346213","15.424751786724","19.0054503291369","18.0581582133284","18.8229346942689","16.4024500943255","13.8243990127705","14.5807416531034","14.1946827922725","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.48931929039186","9.96681823430275","10.5211242149155","10.9837212035566","10.8430192663567","10.8259106779483","11.0778233501405","","10.7704325895634","10.3806800819616","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0091673467354","14.4249340125759","15.1374415647479","14.2470821647396","14.2359698997622","14.0388953045435","16.4482801688087","16.6647566265185","16.9456530051511","16.8205938878708","15.0865388270503","15.4436905606385","15.9581995435368","15.5746853119561","15.1919317245342","15.1995285060246","14.1108500761155","","",
"Togo","TGO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.31041267755","13.8848838481992","14.8105869480878","16.1950462245059","14.9089234074401","15.3388383448259","15.7032128429316","16.4437974654976","16.6005503546197","20.0171390425373","","21.7935870694541","21.8780253018731","",
"Thailand","THA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","11.0411523477572","10.1733454910943","12.5838106133193","11.1938679968034","10.7838382002175","11.6089217201833","11.6614089766394","12.3741280520453","13.1431496747109","13.4769763614363","12.6405557683168","14.1395824361608","14.1067937803599","13.6878368964254","13.6161466582071","13.6499906061981","14.8067322617296","15.5805728846838","16.9073230109204","17.4135039767451","15.5917839860999","15.3992153675923","16.0356890181589","16.4409503109463","16.7262140233971","16.1055168684621","13.788149845615","12.8892290546975","12.9767252229516","13.0701889780249","13.4703127620992","14.4815710955979","14.8533544003675","16.0618644845","15.6369722360935","15.143146546277","15.3848816495263","14.1942470049663","14.9326392645699","16.361852158515","15.4408669498871","16.9012534497381","15.6536983412577","16.1150010772089","15.6900988007813","",
"Tajikistan","TJK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","12.8514447485053","12.5881666001384","12.4021129680014","13.1590908491886","11.883495428203","11.922531057271","11.8267187824553","11.5365915093235","10.6024811725858","10.7909875279788","11.1307678804537","9.924636991279","10.2312869953354","10.2520390573466","10.6465689353359","","","10.357036786798","11.611130256716","12.195991838126","12.6795614842683","","","14.4621367924099","","","","","14.0141864391261","13.0089580713382","12.9265932698295","13.3962873843121","13.0853030539781","12.9780375006026","12.914211622136","13.3818803432518","","",
"Timor-Leste","TLS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.63397809034","134.074254818225","144.120251605686","92.9148936170213","62.6580035157866","35.8010181139122","","",
